1,2
"(32.7392534, -117.1254281)","(32.745101, -117.1219873)"
"(32.8204312, -117.0971896)","(34.6222353, -117.2346253)"
"(32.8204312, -117.0971896)","(32.8212353, -117.1039542)"
"(32.8204312, -117.0971896)","(32.8215979, -117.0974426)"
"(32.8204312, -117.0971896)","(35.657119, -97.5588482)"
"(42.233915, -88.1209171)","(32.9114367, -117.0980474)"
"(32.5642336, -117.0780525)","(32.5691699, -117.0840422)"
"(30.4389385, -87.28953)","(32.6728137, -117.0621611)"
"(32.8505015, -117.2550034)","(32.8717938, -117.2177712)"
"(32.8505015, -117.2550034)","(32.8421331, -117.2395584)"
"(32.8505015, -117.2550034)","(32.8641809, -117.2525833)"
"(32.8505015, -117.2550034)","(32.8521463, -117.256267)"
"(32.8505015, -117.2550034)","(40.6740157, -73.9445475)"
"(32.8505015, -117.2550034)","(40.7060423, -74.0105391)"
"(32.8764206, -117.2075912)","(32.8842214, -117.2121965)"
"(32.8764206, -117.2075912)","(39.1029243, -84.2779025)"
"(32.8764206, -117.2075912)","(32.8717938, -117.2177712)"
"(32.8764206, -117.2075912)","(32.8708971, -117.2054653)"
"(32.95051180000001, -117.2322296)","(35.4261304, -120.6042381)"
"(32.8890346, -117.1592387)","(32.8983087, -117.1706981)"
"(32.8890346, -117.1592387)","(32.8870715, -117.1589395)"
"(32.7019064, -117.0796962)","(41.5652812, -81.5392492)"
"(32.809277, -117.2562078)","(32.8009291, -117.2470721)"
"(32.809277, -117.2562078)","(32.8020211, -117.2532593)"
"(32.809277, -117.2562078)","(37.5930571, -122.0054475)"
"(32.7849704, -117.0935734)","(39.966528, -75.158284)"
0,0
"(32.7533543, -117.195849)","(32.7535112, -117.1932768)"
0,0
"(32.9579986, -117.1297832)","(32.9630893, -117.1307777)"
"(32.9579986, -117.1297832)","(32.9561643, -117.1381183)"
"(32.9579986, -117.1297832)","(32.9390205, -117.1284305)"
"(32.5779861, -117.045426)","(32.5839503, -117.1078801)"
"(32.7841029, -117.1694194)","(32.7921837, -117.176341)"
"(32.7841029, -117.1694194)","(32.786471, -117.1703762)"
"(32.7841029, -117.1694194)","(32.7897146, -117.1750476)"
0,0
"(42.19899789999999, -71.1641868)","(42.1815159, -71.20338799999999)"
"(42.19899789999999, -71.1641868)","(32.7476009, -117.1713506)"
"(42.19899789999999, -71.1641868)","(40.763368, -73.95924)"
"(42.19899789999999, -71.1641868)","(40.6481094, -74.0107685)"
"(42.19899789999999, -71.1641868)","(40.7314123, -73.99698479999999)"
"(42.19899789999999, -71.1641868)","(40.7657168, -73.9761894)"
"(42.19899789999999, -71.1641868)","(37.072449, -110.0313596)"
"(42.19899789999999, -71.1641868)","(41.7281966, -81.2570622)"
"(42.19899789999999, -71.1641868)","(37.8059872, -122.22551)"
"(42.19899789999999, -71.1641868)","(37.7575538, -122.4105513)"
"(42.19899789999999, -71.1641868)","(32.755521, -117.1388501)"
"(42.19899789999999, -71.1641868)","(39.3209801, -111.0937311)"
"(42.19899789999999, -71.1641868)","(40.7554084, -73.9318155)"
"(42.19899789999999, -71.1641868)","(32.734557, -117.1250616)"
"(42.19899789999999, -71.1641868)","(32.7339276, -117.1129323)"
"(42.19899789999999, -71.1641868)","(32.7519678, -117.1192794)"
"(42.19899789999999, -71.1641868)","(40.7661901, -73.91754070000002)"
"(42.19899789999999, -71.1641868)","(40.7418056, -73.92466689999999)"
"(42.19899789999999, -71.1641868)","(40.7578494, -73.9165934)"
"(42.19899789999999, -71.1641868)","(39.966528, -75.158284)"
"(42.19899789999999, -71.1641868)","(41.5652812, -81.5392492)"
"(42.19899789999999, -71.1641868)","(38.9145017, -94.3636547)"
"(42.19899789999999, -71.1641868)","(32.7381982, -117.0859372)"
"(42.19899789999999, -71.1641868)","(37.8527929, -122.2526356)"
"(42.19899789999999, -71.1641868)","(32.7549136, -117.054656)"
"(32.7409805, -117.1370684)","(37.755096, -122.4112189)"
"(32.7409805, -117.1370684)","(32.755521, -117.1388501)"
"(32.7409805, -117.1370684)","(38.9992194, -77.022201)"
"(32.7409805, -117.1370684)","(39.3209801, -111.0937311)"
"(32.7409805, -117.1370684)","(34.7217039, -118.183726)"
"(32.7409805, -117.1370684)","(34.5720061, -118.0761654)"
"(32.7409805, -117.1370684)","(32.734557, -117.1250616)"
"(39.3209801, -111.0937311)","(32.7633799, -117.1236636)"
"(39.3209801, -111.0937311)","(32.7576978, -117.0808503)"
"(39.3209801, -111.0937311)","(37.580025, -122.3417094)"
"(39.3209801, -111.0937311)","(37.7733029, -122.2566086)"
"(39.3209801, -111.0937311)","(42.19899789999999, -71.1641868)"
"(39.3209801, -111.0937311)","(35.651144, -88.811639)"
"(32.700891, -117.0696231)","(32.7041762, -117.0988461)"
"(32.700891, -117.0696231)","(39.9481629, -75.1678508)"
"(32.700891, -117.0696231)","(38.4523421, -78.4669096)"
"(32.700891, -117.0696231)","(37.8853865, -122.0686476)"
"(32.7487329, -117.2313012)","(32.7519772, -117.2345834)"
"(32.7487329, -117.2313012)","(32.7480476, -117.2293422)"
"(32.937653, -117.2323856)","(35.4261304, -120.6042381)"
"(40.8587988, -74.1966693)","(32.6923934, -117.017215)"
"(32.7876619, -117.093894)","(42.1384944, -72.6261959)"
"(32.7876619, -117.093894)","(32.8186479, -117.0463569)"
"(32.7876619, -117.093894)","(32.7862836, -117.0967665)"
"(32.6832957, -117.1176389)","(33.7475595, -117.8676075)"
"(32.6832957, -117.1176389)","(40.7849921, -122.3083332)"
"(32.8612131, -117.2338937)","(32.8638702, -117.2361009)"
"(32.8612131, -117.2338937)","(32.8600698, -117.2341668)"
"(32.844203, -117.2472337)","(32.8470983, -117.2499327)"
"(32.5528646, -116.9341496)","(32.5564843, -116.9360525)"
"(32.9909518, -117.2162847)","(32.9720512, -117.2598594)"
"(32.9909518, -117.2162847)","(40.7849921, -122.3083332)"
"(32.9909518, -117.2162847)","(32.98095929999999, -117.2510773)"
"(32.9909518, -117.2162847)","(32.9843267, -117.246628)"
"(32.9909518, -117.2162847)","(35.4261304, -120.6042381)"
"(32.5514345, -117.0455356)","(32.546006, -117.0317879)"
"(33.0195352, -117.0925986)","(33.0244475, -117.0860445)"
"(32.7742538, -117.1798608)","(32.7747497, -117.1538667)"
"(32.8600698, -117.2341668)","(32.8697501, -117.233771)"
"(32.8600698, -117.2341668)","(32.8612131, -117.2338937)"
"(32.8334077, -117.0855362)","(32.8332178, -117.1000931)"
"(32.8238656, -117.1228737)","(32.8214003, -117.1641589)"
"(32.8697501, -117.233771)","(32.8717938, -117.2177712)"
"(32.8697501, -117.233771)","(32.867186, -117.2121012)"
"(32.8697501, -117.233771)","(32.8600698, -117.2341668)"
0,0
"(32.7963826, -117.155124)","(32.7974073, -117.1565689)"
"(32.9031612, -117.2219081)","(32.9137191, -117.2255801)"
"(32.9031612, -117.2219081)","(32.9104282, -117.2011179)"
"(32.7441429, -117.2350978)","(32.7519772, -117.2345834)"
"(32.7441429, -117.2350978)","(32.7502182, -117.2481665)"
"(32.7441429, -117.2350978)","(51.5111125, -0.0552979)"
"(32.7441429, -117.2350978)","(32.7451609, -117.2472265)"
"(32.7441429, -117.2350978)","(32.7270242, -117.2443204)"
"(32.7441429, -117.2350978)","(32.73960539999999, -117.2315293)"
"(32.7441429, -117.2350978)","(32.7456659, -117.2272181)"
"(36.1588106, -80.3273743)","(40.7849921, -122.3083332)"
"(36.1588106, -80.3273743)","(33.7475595, -117.8676075)"
0,0
"(32.7963533, -117.0502239)","(40.0118128, -76.3539643)"
"(32.7963533, -117.0502239)","(44.5233614, -89.53681259999999)"
"(32.7908245, -117.0824552)","(32.8032973, -117.033801)"
"(32.7908245, -117.0824552)","(32.8024827, -117.0784159)"
"(32.7908245, -117.0824552)","(32.7929266, -117.0889703)"
"(32.7908245, -117.0824552)","(32.790684, -117.0904136)"
"(42.1815159, -71.20338799999999)","(32.7219608, -117.1709678)"
"(42.1815159, -71.20338799999999)","(40.68506989999999, -73.92798250000001)"
"(42.1815159, -71.20338799999999)","(40.7849921, -122.3083332)"
"(42.1815159, -71.20338799999999)","(32.747108, -117.1906002)"
"(42.1815159, -71.20338799999999)","(42.19899789999999, -71.1641868)"
"(42.1815159, -71.20338799999999)","(32.7476009, -117.1713506)"
"(42.1815159, -71.20338799999999)","(20.8758958, -156.6803293)"
"(42.1815159, -71.20338799999999)","(40.763368, -73.95924)"
"(42.1815159, -71.20338799999999)","(40.6481094, -74.0107685)"
"(42.1815159, -71.20338799999999)","(40.7314123, -73.99698479999999)"
"(42.1815159, -71.20338799999999)","(40.7657168, -73.9761894)"
"(42.1815159, -71.20338799999999)","(37.072449, -110.0313596)"
"(42.1815159, -71.20338799999999)","(37.7733029, -122.2566086)"
"(42.1815159, -71.20338799999999)","(26.6275522, -81.8723363)"
"(33.0323653, -117.0810413)","(34.6222353, -117.2346253)"
"(33.0323653, -117.0810413)","(33.0401186, -117.0820379)"
"(33.0323653, -117.0810413)","(33.0109645, -117.0855235)"
"(33.0323653, -117.0810413)","(33.0244475, -117.0860445)"
"(32.8413918, -117.0235411)","(32.8537209, -116.9893394)"
"(32.8413918, -117.0235411)","(32.8439634, -117.0074303)"
"(32.7644933, -117.2348852)","(37.5930571, -122.0054475)"
"(32.7644933, -117.2348852)","(38.9194322, -94.72351049999999)"
"(32.7644933, -117.2348852)","(32.7827648, -117.2366369)"
"(32.7644933, -117.2348852)","(32.7611102, -117.2200109)"
"(32.770435, -117.2043645)","(32.7942808, -117.2072706)"
"(32.770435, -117.2043645)","(35.1056303, -106.3279109)"
"(32.8339643, -117.2680595)","(38.9610914, -92.32262519999999)"
"(40.2613546, -74.052838)","(32.546006, -117.0317879)"
"(32.7519772, -117.2345834)","(32.7511022, -117.2500739)"
"(32.7519772, -117.2345834)","(32.7502182, -117.2481665)"
"(32.7519772, -117.2345834)","(51.5111125, -0.0552979)"
"(32.7519772, -117.2345834)","(32.7451609, -117.2472265)"
"(32.7519772, -117.2345834)","(32.73960539999999, -117.2315293)"
"(32.7519772, -117.2345834)","(32.7510201, -117.2261393)"
"(32.9178866, -117.1409502)","(32.9192598, -117.1529945)"
"(32.9178866, -117.1409502)","(34.2117922, -119.0007412)"
"(32.9178866, -117.1409502)","(41.0297907, -73.57523909999999)"
"(32.9182202, -117.135689)","(32.9337302, -117.136704)"
"(32.9182202, -117.135689)","(32.929939, -117.138107)"
"(32.9182202, -117.135689)","(32.9250008, -117.1309776)"
"(32.9182202, -117.135689)","(32.909373, -117.1602998)"
"(32.9182202, -117.135689)","(32.9057264, -117.1359092)"
"(32.9242047, -117.1192315)","(32.9390205, -117.1284305)"
"(32.9242047, -117.1192315)","(32.9250008, -117.1309776)"
"(32.9242047, -117.1192315)","(32.920562, -117.122574)"
"(40.4383577, -79.9276999)","(32.7519678, -117.1192794)"
"(40.4383577, -79.9276999)","(40.7661901, -73.91754070000002)"
"(40.4383577, -79.9276999)","(40.7418056, -73.92466689999999)"
"(40.4383577, -79.9276999)","(40.76056860000001, -73.9154879)"
"(38.6680651, -121.2549819)","(40.7578494, -73.9165934)"
"(40.4383577, -79.9276999)","(39.966528, -75.158284)"
"(32.8995105, -117.1073166)","(40.2559457, -74.38651229999999)"
"(32.8995105, -117.1073166)","(32.9036854, -117.1008599)"
"(37.4657813, -122.1571661)","(32.5508365, -117.0454967)"
"(37.4657813, -122.1571661)","(32.545274, -117.044909)"
"(41.744914, -88.140056)","(32.8015154, -117.0404231)"
"(32.7501342, -117.1887228)","(40.68506989999999, -73.92798250000001)"
"(32.7071047, -117.0549205)","(32.7041762, -117.0988461)"
"(32.7071047, -117.0549205)","(34.121876, -117.3573226)"
"(32.7071047, -117.0549205)","(38.4523421, -78.4669096)"
"(32.7071047, -117.0549205)","(41.2617773, -104.8108945)"
"(32.7071047, -117.0549205)","(32.6912103, -117.0399716)"
"(32.7071047, -117.0549205)","(32.679334, -117.0462121)"
"(32.7456659, -117.2272181)","(32.7502255, -117.2252597)"
0,0
"(32.98369, -117.0738674)","(33.0046055, -117.0920443)"
"(32.98369, -117.0738674)","(32.9858634, -117.0776021)"
"(32.98369, -117.0738674)","(38.7768799, -122.9468435)"
"(32.7740373, -117.0907512)","(32.7707732, -117.0769362)"
"(33.0811201, -116.9894022)","(42.9764296, -78.69676009999999)"
"(32.7929266, -117.0889703)","(32.8186479, -117.0463569)"
"(32.7929266, -117.0889703)","(40.5365601, -74.1851592)"
"(32.7929266, -117.0889703)","(29.7415622, -95.3694909)"
"(32.7350568, -117.1456067)","(37.8059872, -122.22551)"
"(40.763368, -73.95924)","(33.9536277, -84.10213139999999)"
"(40.763368, -73.95924)","(42.1815159, -71.20338799999999)"
"(40.763368, -73.95924)","(42.19899789999999, -71.1641868)"
"(40.763368, -73.95924)","(32.746404, -117.1552801)"
"(40.763368, -73.95924)","(40.6580404, -73.8901334)"
"(40.763368, -73.95924)","(29.9189541, -90.0989094)"
"(40.763368, -73.95924)","(33.41074400000001, -86.62652039999999)"
"(40.763368, -73.95924)","(33.9461713, -118.2367678)"
"(40.763368, -73.95924)","(40.7849921, -122.3083332)"
"(40.763368, -73.95924)","(32.7199041, -117.1593048)"
"(40.763368, -73.95924)","(0.18636, 6.613080999999999)"
"(40.763368, -73.95924)","(41.1115472, -73.85838059999999)"
"(40.763368, -73.95924)","(38.9034346, -77.0347434)"
"(40.763368, -73.95924)","(37.7734494, -122.4213231)"
"(29.6500493, -82.3298883)","(44.9509577, -93.09771669999999)"
"(40.6512331, -74.0106468)","(42.1815159, -71.20338799999999)"
"(40.6512331, -74.0106468)","(33.41074400000001, -86.62652039999999)"
"(40.6512331, -74.0106468)","(33.9461713, -118.2367678)"
"(40.6512331, -74.0106468)","(32.7830986, -96.79133619999999)"
"(40.6512331, -74.0106468)","(32.7199041, -117.1593048)"
"(40.6512331, -74.0106468)","(0.18636, 6.613080999999999)"
"(40.6512331, -74.0106468)","(38.5705507, -121.471936)"
"(40.6512331, -74.0106468)","(0.18636, 6.613080999999999)"
"(40.6481094, -74.0107685)","(42.4660448, -70.9298957)"
"(40.6481094, -74.0107685)","(42.1815159, -71.20338799999999)"
"(40.6481094, -74.0107685)","(42.19899789999999, -71.1641868)"
"(40.6481094, -74.0107685)","(32.746404, -117.1552801)"
"(40.6481094, -74.0107685)","(29.9189541, -90.0989094)"
"(40.6481094, -74.0107685)","(33.9461713, -118.2367678)"
"(40.6481094, -74.0107685)","(37.6899761, -122.4719539)"
"(40.6481094, -74.0107685)","(44.9509577, -93.09771669999999)"
"(40.6481094, -74.0107685)","(32.7199041, -117.1593048)"
"(40.6481094, -74.0107685)","(0.18636, 6.613080999999999)"
"(40.6481094, -74.0107685)","(41.1115472, -73.85838059999999)"
"(40.6481094, -74.0107685)","(41.2203118, -96.03496059999999)"
"(40.6481094, -74.0107685)","(37.7734494, -122.4213231)"
"(40.6481094, -74.0107685)","(39.8969953, -75.23748160000001)"
"(40.7314123, -73.99698479999999)","(42.1815159, -71.20338799999999)"
"(40.7314123, -73.99698479999999)","(42.19899789999999, -71.1641868)"
"(40.7314123, -73.99698479999999)","(32.746404, -117.1552801)"
"(40.7314123, -73.99698479999999)","(29.9189541, -90.0989094)"
"(40.7314123, -73.99698479999999)","(33.9461713, -118.2367678)"
"(40.7314123, -73.99698479999999)","(40.7849921, -122.3083332)"
"(40.7314123, -73.99698479999999)","(32.7199041, -117.1593048)"
"(40.7314123, -73.99698479999999)","(0.18636, 6.613080999999999)"
"(40.7314123, -73.99698479999999)","(41.1115472, -73.85838059999999)"
"(40.7314123, -73.99698479999999)","(41.2203118, -96.03496059999999)"
"(40.7314123, -73.99698479999999)","(38.9034346, -77.0347434)"
"(40.7314123, -73.99698479999999)","(37.7734494, -122.4213231)"
"(-25.7866275, 28.1061952)","(37.072449, -110.0313596)"
"(-25.7866275, 28.1061952)","(42.1815159, -71.20338799999999)"
"(40.7657168, -73.9761894)","(42.19899789999999, -71.1641868)"
"(40.7657168, -73.9761894)","(32.746404, -117.1552801)"
"(40.7657168, -73.9761894)","(29.9189541, -90.0989094)"
"(40.7657168, -73.9761894)","(33.9461713, -118.2367678)"
"(40.7657168, -73.9761894)","(40.7849921, -122.3083332)"
"(40.7657168, -73.9761894)","(32.7199041, -117.1593048)"
"(40.7657168, -73.9761894)","(41.1115472, -73.85838059999999)"
"(40.7657168, -73.9761894)","(38.9034346, -77.0347434)"
"(40.7657168, -73.9761894)","(37.7734494, -122.4213231)"
"(40.7669204, -73.9790398)","(32.7199041, -117.1593048)"
"(40.7669204, -73.9790398)","(41.1115472, -73.85838059999999)"
"(40.7525375, -73.9932029)","(32.7199041, -117.1593048)"
"(40.7525375, -73.9932029)","(41.1115472, -73.85838059999999)"
"(40.7525375, -73.9932029)","(41.2203118, -96.03496059999999)"
"(40.7525375, -73.9932029)","(38.9034346, -77.0347434)"
"(40.7525375, -73.9932029)","(37.7734494, -122.4213231)"
"(40.7525375, -73.9932029)","(42.1815159, -71.20338799999999)"
"(40.76921230000001, -73.9847724)","(32.7199041, -117.1593048)"
"(40.76921230000001, -73.9847724)","(41.1115472, -73.85838059999999)"
"(40.76921230000001, -73.9847724)","(36.7312133, -119.7975772)"
"(40.76921230000001, -73.9847724)","(41.2203118, -96.03496059999999)"
"(40.76921230000001, -73.9847724)","(38.9034346, -77.0347434)"
"(40.754921, -73.9989038)","(42.19899789999999, -71.1641868)"
"(40.745721, -74.0056036)","(40.7849921, -122.3083332)"
"(40.754921, -73.9989038)","(32.7199041, -117.1593048)"
"(40.754921, -73.9989038)","(0.18636, 6.613080999999999)"
"(40.754921, -73.9989038)","(38.5705507, -121.471936)"
"(40.754921, -73.9989038)","(0.18636, 6.613080999999999)"
"(40.754921, -73.9989038)","(41.1115472, -73.85838059999999)"
"(40.754921, -73.9989038)","(41.2203118, -96.03496059999999)"
"(40.754921, -73.9989038)","(38.9034346, -77.0347434)"
"(40.754921, -73.9989038)","(37.7734494, -122.4213231)"
"(32.7080983, -117.1544074)","(40.7849921, -122.3083332)"
"(40.7449987, -74.0084016)","(32.7194075, -117.1383762)"
"(40.7449987, -74.0084016)","(38.5705507, -121.471936)"
"(40.7449987, -74.0084016)","(0.18636, 6.613080999999999)"
"(40.7449987, -74.0084016)","(41.1115472, -73.85838059999999)"
"(40.7449987, -74.0084016)","(41.2203118, -96.03496059999999)"
"(40.7449987, -74.0084016)","(38.9034346, -77.0347434)"
"(40.7449987, -74.0084016)","(37.7734494, -122.4213231)"
"(37.7655641, -122.4114895)","(32.7194075, -117.1383762)"
"(37.7655641, -122.4114895)","(38.5705507, -121.471936)"
"(37.7655641, -122.4114895)","(0.18636, 6.613080999999999)"
"(37.7655641, -122.4114895)","(41.1115472, -73.85838059999999)"
"(37.7655641, -122.4114895)","(41.2203118, -96.03496059999999)"
"(37.7655641, -122.4114895)","(38.9034346, -77.0347434)"
"(37.7655641, -122.4114895)","(37.7734494, -122.4213231)"
"(33.7598202, -117.8348236)","(38.5705507, -121.471936)"
"(33.7598202, -117.8348236)","(0.18636, 6.613080999999999)"
"(33.7598202, -117.8348236)","(41.1115472, -73.85838059999999)"
"(33.7598202, -117.8348236)","(36.7312133, -119.7975772)"
"(39.7545686, -104.9971038)","(37.7734494, -122.4213231)"
"(37.7509423, -122.4133835)","(38.5705507, -121.471936)"
"(37.7509423, -122.4133835)","(41.1115472, -73.85838059999999)"
"(37.7509423, -122.4133835)","(38.6928433, -91.250869)"
"(37.7509423, -122.4133835)","(37.7734494, -122.4213231)"
"(37.7509423, -122.4133835)","(32.7041762, -117.0988461)"
"(34.0349656, -118.4775231)","(32.7373174, -117.2460431)"
"(37.74947239999999, -122.4111525)","(41.0958566, -85.1195381)"
"(40.029928, -105.2585026)","(42.2041627, -72.6185844)"
"(40.029928, -105.2585026)","(38.5705507, -121.471936)"
"(40.029928, -105.2585026)","(41.1115472, -73.85838059999999)"
"(40.029928, -105.2585026)","(38.6928433, -91.250869)"
"(40.029928, -105.2585026)","(37.7734494, -122.4213231)"
"(40.029928, -105.2585026)","(32.7041762, -117.0988461)"
"(40.029928, -105.2585026)","(29.7385963, -95.3490922)"
"(40.029928, -105.2585026)","(32.7012733, -117.1126985)"
"(40.029928, -105.2585026)","(42.8942598, -88.2751554)"
"(40.029928, -105.2585026)","(40.7849921, -122.3083332)"
"(40.029928, -105.2585026)","(33.7475595, -117.8676075)"
"(40.7554084, -73.9318155)","(32.7633799, -117.1236636)"
"(40.7554084, -73.9318155)","(40.74921800000001, -73.487713)"
"(40.7554084, -73.9318155)","(32.7576978, -117.0808503)"
"(40.7554084, -73.9318155)","(37.580025, -122.3417094)"
"(40.7554084, -73.9318155)","(37.7733029, -122.2566086)"
"(40.7554084, -73.9318155)","(42.19899789999999, -71.1641868)"
"(40.7554084, -73.9318155)","(35.651144, -88.811639)"
"(40.7554084, -73.9318155)","(32.7409805, -117.1370684)"
"(40.7554084, -73.9318155)","(32.7376527, -117.1612546)"
"(40.7554084, -73.9318155)","(32.729633, -117.125282)"
"(40.7554084, -73.9318155)","(0.18636, 6.613080999999999)"
"(40.7554084, -73.9318155)","(41.1115472, -73.85838059999999)"
"(40.7554084, -73.9318155)","(38.6928433, -91.250869)"
"(40.7554084, -73.9318155)","(37.7734494, -122.4213231)"
"(40.7554084, -73.9318155)","(32.7041762, -117.0988461)"
"(40.7554084, -73.9318155)","(32.7012733, -117.1126985)"
"(32.734557, -117.1250616)","(28.4385964, -81.3671818)"
"(32.734557, -117.1250616)","(37.7733029, -122.2566086)"
"(32.734557, -117.1250616)","(42.19899789999999, -71.1641868)"
"(32.734557, -117.1250616)","(32.7409805, -117.1370684)"
"(32.734557, -117.1250616)","(32.7376527, -117.1612546)"
"(32.734557, -117.1250616)","(38.6928433, -91.250869)"
"(32.734557, -117.1250616)","(37.7734494, -122.4213231)"
"(32.734557, -117.1250616)","(32.7041762, -117.0988461)"
"(32.734557, -117.1250616)","(32.7012733, -117.1126985)"
"(32.734557, -117.1250616)","(42.8942598, -88.2751554)"
"(32.734557, -117.1250616)","(40.7849921, -122.3083332)"
"(32.734557, -117.1250616)","(33.7475595, -117.8676075)"
"(32.734557, -117.1250616)","(36.1588106, -80.3273743)"
"(40.7661397, -73.9197859)","(32.7459623, -117.1106638)"
"(40.7661397, -73.9197859)","(44.97924250000001, -93.0501238)"
"(40.7661397, -73.9197859)","(32.7576978, -117.0808503)"
"(40.7661901, -73.91754070000002)","(38.9700993, -77.4025939)"
"(40.7661901, -73.91754070000002)","(32.7633799, -117.1236636)"
"(40.7661901, -73.91754070000002)","(40.74921800000001, -73.487713)"
"(40.7661901, -73.91754070000002)","(32.7576978, -117.0808503)"
"(40.7661901, -73.91754070000002)","(28.4385964, -81.3671818)"
"(40.7661901, -73.91754070000002)","(42.19899789999999, -71.1641868)"
"(40.7661901, -73.91754070000002)","(32.7012733, -117.1126985)"
"(40.7661901, -73.91754070000002)","(32.6980529, -117.1146311)"
"(40.7661901, -73.91754070000002)","(42.5741064, -92.3374789)"
"(40.7667089, -73.9138093)","(32.7041762, -117.0988461)"
"(40.7667089, -73.9138093)","(32.7012733, -117.1126985)"
0,0
"(40.7418056, -73.92466689999999)","(32.7012733, -117.1126985)"
"(40.7578494, -73.9165934)","(40.74921800000001, -73.487713)"
"(40.7578494, -73.9165934)","(32.7576978, -117.0808503)"
"(40.7578494, -73.9165934)","(28.4385964, -81.3671818)"
"(40.7578494, -73.9165934)","(42.19899789999999, -71.1641868)"
"(40.7578494, -73.9165934)","(40.4383577, -79.9276999)"
"(40.7578494, -73.9165934)","(42.5741064, -92.3374789)"
"(40.7578494, -73.9165934)","(42.8942598, -88.2751554)"
"(40.7578494, -73.9165934)","(43.205718, -123.325402)"
"(40.7597616, -73.9898077)","(32.7012733, -117.1126985)"
"(40.7609205, -73.9886647)","(39.81547339999999, -105.0251583)"
"(40.7609205, -73.9886647)","(32.6244451, -117.0597235)"
"(40.7609205, -73.9886647)","(37.7734494, -122.4213231)"
"(40.7609205, -73.9886647)","(32.7041762, -117.0988461)"
"(40.7609205, -73.9886647)","(32.7012733, -117.1126985)"
"(40.7609205, -73.9886647)","(42.5741064, -92.3374789)"
"(32.7117085, -117.0840283)","(37.7734494, -122.4213231)"
"(38.9145017, -94.3636547)","(32.7707732, -117.0769362)"
"(38.9145017, -94.3636547)","(32.7667418, -117.0746284)"
"(38.9145017, -94.3636547)","(32.7645434, -117.0834453)"
"(38.9145017, -94.3636547)","(32.7576978, -117.0808503)"
"(38.9145017, -94.3636547)","(28.4385964, -81.3671818)"
"(38.9145017, -94.3636547)","(42.19899789999999, -71.1641868)"
"(38.9145017, -94.3636547)","(32.7381982, -117.0859372)"
"(38.9145017, -94.3636547)","(32.7432395, -117.072026)"
"(38.9145017, -94.3636547)","(32.7376527, -117.1612546)"
"(38.9145017, -94.3636547)","(32.7352312, -117.0662403)"
0,0
"(40.628263, -73.999149)","(32.7041762, -117.0988461)"
"(40.628263, -73.999149)","(32.7069814, -117.0674882)"
"(40.628263, -73.999149)","(38.4523421, -78.4669096)"
"(40.6264805, -73.99921549999999)","(32.7707732, -117.0769362)"
"(40.624656, -73.99932100000001)","(41.1115472, -73.85838059999999)"
"(40.7318414, -73.89582639999999)","(32.7295593, -117.0557197)"
"(40.7318414, -73.89582639999999)","(32.7215055, -117.0557957)"
"(40.7318414, -73.89582639999999)","(32.7041762, -117.0988461)"
"(40.7318414, -73.89582639999999)","(40.4041605, -82.4697896)"
"(40.7336014, -73.8940716)","(32.7707775, -117.0492753)"
"(40.7336014, -73.8940716)","(32.7576978, -117.0808503)"
